"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","x_coord_cd","y_coord_cd","latitude","longitude"
"154138078","2016-06-18T00:00:00.000","21:21:00","BRONX","OUTSIDE","44","0","PLAYGROUND",,"1010025","246298","40.84266863","-73.90684432"
"145313504","2015-08-13T00:00:00.000","21:11:00","BRONX","OUTSIDE","44","0","STREET",,"1009695","243534","40.835085","-73.908047"
"151944084","2016-04-08T00:00:00.000","02:27:00","BRONX","OUTSIDE","44","0","STREET",,"1009388","242814","40.83311","-73.909156"
"151175139","2016-03-13T00:00:00.000","05:50:00","BRONX","OUTSIDE","44","0","STREET",,"1007490","245679","40.84097669","-73.91600843"
"145377564","2015-08-16T00:00:00.000","15:07:00","BRONX","OUTSIDE","44","0","STREET",,"1008123","244271","40.83711045","-73.91372572"
"138027222","2014-08-02T00:00:00.000","01:13:00","BRONX","INSIDE","44","0","COMMERCIAL","GROCERY/BODEGA","1010069","244367","40.837369","-73.906691"
"94179656","2013-12-25T00:00:00.000","02:20:00","BRONX","OUTSIDE","44","0","COMMERCIAL","COMMERCIAL BLDG","1007343","245993","40.841841","-73.916538"
"236761014","2021-11-21T00:00:00.000","17:00:00","BRONX","OUTSIDE","44","0","COMMERCIAL",,"1004181","241202","40.828698","-73.927978"
"242393700","2022-03-19T00:00:00.000","20:06:00","BRONX","OUTSIDE","44","0","STREET",,"1005059","246552","40.843388","-73.92479"
"242158428","2022-03-15T00:00:00.000","19:23:00","BRONX","OUTSIDE","44","0","STREET","MULTI DWELL - APT BUILD","1007072","239961","40.825285","-73.917538"
"237744901","2021-12-12T00:00:00.000","03:53:00","BRONX","OUTSIDE","44","0","STREET",,"1005985","241355","40.829114","-73.92146"
"237740431","2021-12-12T00:00:00.000","15:45:00","BRONX","OUTSIDE","44","0","STREET",,"1006833","245207","40.839684","-73.918383"
"233790860","2021-09-18T00:00:00.000","23:17:00","BRONX","OUTSIDE","44","0","PLAYGROUND",,"1010270","246284","40.84262949","-73.9059589"
"232933075","2021-08-31T00:00:00.000","04:37:00","BRONX","OUTSIDE","44","0","STREET",,"1007817","245733","40.841127","-73.914824"
"227221322","2021-04-21T00:00:00.000","15:57:00","BRONX","OUTSIDE","44","0","STREET",,"1010077","244384","40.837416","-73.906661"
"228262995","2021-05-15T00:00:00.000","21:07:00","BRONX","OUTSIDE","44","0","STREET",,"1010685","245845","40.841424","-73.90446"
"223631685","2021-01-27T00:00:00.000","00:11:00","BRONX","OUTSIDE","44","0","STREET",,"1005142","246042","40.841981","-73.924492"
"217209756","2020-08-28T00:00:00.000","23:55:00","BRONX","INSIDE","44","0","DWELLING","MULTI DWELL - APT BUILD","1006906","241006","40.828153","-73.918133"
"311328373","2025-08-17T00:00:00.000","07:17:00","BRONX","INSIDE","44","0","DWELLING","MULTI DWELL - APT BUILD","1007076","246675","40.843722","-73.917502"
"308800535","2025-06-28T00:00:00.000","15:53:00","BRONX","OUTSIDE","44","0","STREET",,"1008787","247061","40.844776","-73.911317"
"295586716","2024-10-28T00:00:00.000","16:02:00","BRONX","OUTSIDE","44","0","STREET",,"1004420","238029","40.819997","-73.927125"
"235740736","2021-10-30T00:00:00.000","23:56:00","BRONX","OUTSIDE","45","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1031977","239090","40.822794","-73.827555"
"25527197","2006-11-30T00:00:00.000","01:27:00","BRONX","INSIDE","45","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1033500","237754","40.819119","-73.822062"
"91834112","2013-07-27T00:00:00.000","05:12:00","BRONX","OUTSIDE","45","0","STREET",,"1032091","241976","40.8307223277672","-73.8271260588639"
"89984679","2013-04-06T00:00:00.000","21:57:00","BRONX","OUTSIDE","45","0","STREET","MULTI DWELL - APT BUILD","1031376","258899","40.877169","-73.829586"
"68276791","2009-11-28T00:00:00.000","21:40:00","BRONX","OUTSIDE","45","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1033559","238592","40.82141787","-73.82184486"
"207572466","2020-01-07T00:00:00.000","21:00:00","BRONX","OUTSIDE","45","0","PARKING LOT","DEPT STORE","1030911","255499","40.867837","-73.831294"
"167475066","2017-07-27T00:00:00.000","08:40:00","BRONX","INSIDE","45","0","DWELLING","MULTI DWELL - APT BUILD","1025583","243944","40.836151","-73.850628"
"155433812","2016-08-03T00:00:00.000","02:05:00","BRONX","OUTSIDE","45","0","STREET",,"1025532","244194","40.836836","-73.850809"
"140156333","2014-12-12T00:00:00.000","15:22:00","BRONX","OUTSIDE","45","0","STREET",,"1026727","244747","40.83834705","-73.84649009"
"270039472","2023-06-18T00:00:00.000","23:24:00","BRONX","OUTSIDE","45","0","PARKING LOT",,"1030238","257200","40.872511","-73.833714"
"269801434","2023-06-13T00:00:00.000","20:10:00","BRONX","OUTSIDE","46","0","STREET",,"1010420","251153","40.855995","-73.905396"
"50142668","2008-08-17T00:00:00.000","00:01:00","BRONX","OUTSIDE","46","0","STREET",,"1011329","249447","40.851308","-73.902116"
"45898006","2008-04-23T00:00:00.000","21:27:00","BRONX","OUTSIDE","46","0","STREET",,"1007528","249585","40.851707","-73.915857"
"36243108","2007-12-10T00:00:00.000","20:18:00","BRONX","INSIDE","46","0","COMMERCIAL","GROCERY/BODEGA","1009963","250949","40.855444","-73.907051"
"34129875","2007-09-02T00:00:00.000","20:52:00","BRONX","OUTSIDE","46","0","STREET",,"1009529","251196","40.856122","-73.908619"
"28946341","2007-05-10T00:00:00.000","15:05:00","BRONX","OUTSIDE","46","0","STREET",,"1009829","248493","40.848704","-73.907544"
"29301884","2007-05-29T00:00:00.000","15:25:00","BRONX","OUTSIDE","46","0","STREET",,"1009829","248493","40.848704","-73.907544"
"29301874","2007-05-28T00:00:00.000","23:48:00","BRONX","INSIDE","46","0","DWELLING","MULTI DWELL - APT BUILD","1009331","250024","40.852908","-73.909339"
"25095840","2006-10-31T00:00:00.000","21:48:00","BRONX","OUTSIDE","46","0","STREET",,"1012181","252248","40.859002","-73.899027"
"77152754","2011-02-06T00:00:00.000","01:24:00","BRONX","INSIDE","46","0","DWELLING","MULTI DWELL - APT BUILD","1012077","249073","40.850289","-73.899418"
"74989383","2010-10-09T00:00:00.000","00:35:00","BRONX","OUTSIDE","46","0","STREET",,"1006593","247400","40.845713","-73.919245"
"75513294","2010-11-10T00:00:00.000","19:06:00","BRONX","OUTSIDE","46","0","STREET",,"1009377","248932","40.84990005","-73.90917644"
"73718447","2010-07-17T00:00:00.000","04:17:00","BRONX","OUTSIDE","46","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1005744","248010","40.84737902","-73.92231116"
"73806592","2010-07-22T00:00:00.000","23:27:00","BRONX","OUTSIDE","46","0","STREET",,"1006371","250007","40.852867","-73.920038"
"72522656","2010-05-03T00:00:00.000","19:53:00","BRONX","OUTSIDE","46","0","STREET",,"1012806","251678","40.857435","-73.896771"
"63807974","2009-07-16T00:00:00.000","21:50:00","BRONX","OUTSIDE","46","0","STREET",,"1005691","249694","40.852004","-73.922496"
"65192507","2009-08-27T00:00:00.000","23:00:00","BRONX","OUTSIDE","46","0","STREET",,"1007854","250403","40.85394171","-73.91467627"
"55581508","2009-01-10T00:00:00.000","02:54:00","BRONX","OUTSIDE","46","0","STREET","BAR/NIGHT CLUB","1007450","248558","40.8488788","-73.91614303"
"142610705","2015-05-03T00:00:00.000","01:20:00","BRONX","OUTSIDE","46","0","STREET",,"1008647","250545","40.85433","-73.911806"
"137137063","2014-06-07T00:00:00.000","18:24:00","BRONX","OUTSIDE","46","0","STREET",,"1012119","252872","40.860707","-73.899247"
"137297907","2014-06-17T00:00:00.000","22:50:00","BRONX","OUTSIDE","46","0","STREET",,"1007434","248210","40.847924","-73.916199"
"90814680","2013-05-24T00:00:00.000","20:05:00","BRONX","OUTSIDE","46","0","STREET",,"1007143","249098","40.850363","-73.917248"
"85606193","2012-07-05T00:00:00.000","17:31:00","BRONX","OUTSIDE","46","0","STREET",,"1012974","253208","40.861636","-73.896156"
"86437453","2012-08-25T00:00:00.000","05:55:00","BRONX","OUTSIDE","46","0","STREET",,"1009301","247650","40.84638155","-73.90945594"
"85649022","2012-07-09T00:00:00.000","16:41:00","BRONX","OUTSIDE","46","0","STREET",,"1010510","252019","40.858378","-73.905068"
"80682813","2011-09-11T00:00:00.000","04:50:00","BRONX","OUTSIDE","46","0","STREET","RESTAURANT/DINER","1011811","251424","40.856734","-73.900366"
"82726704","2012-01-19T00:00:00.000","19:11:00","BRONX","OUTSIDE","46","0","STREET",,"1012997","252273","40.85907","-73.896078"
"79038760","2011-05-31T00:00:00.000","20:57:00","BRONX","OUTSIDE","46","0","STREET",,"1006189","249745","40.85213999","-73.92069706"
"204192601","2019-10-24T00:00:00.000","21:56:00","BRONX","OUTSIDE","46","0","STREET",,"1008470","251019","40.855633","-73.912445"
"211578689","2020-03-29T00:00:00.000","00:45:00","BRONX","OUTSIDE","46","0","STREET",,"1007188","249883","40.852516","-73.917083"
"200365038","2019-07-28T00:00:00.000","20:14:00","BRONX","OUTSIDE","46","0","STREET","MULTI DWELL - APT BUILD","1006990","249486","40.851429","-73.9178"
"200656489","2019-08-03T00:00:00.000","02:45:00","BRONX","OUTSIDE","46","0","OTHER",,"1011755","250279","40.8535983673823","-73.9005768807295"
"192259534","2019-01-11T00:00:00.000","15:15:00","BRONX","OUTSIDE","46","0","STREET","MULTI DWELL - APT BUILD","1009358","247702","40.846527","-73.909249"
"188236927","2018-10-02T00:00:00.000","02:16:00","BRONX","OUTSIDE","46","0","STREET","GROCERY/BODEGA","1011694","252606","40.85997718","-73.90078643"
"188483687","2018-10-06T00:00:00.000","00:15:00","BRONX","OUTSIDE","46","0","STREET",,"1007159","247651","40.846391","-73.917196"
"155609033","2016-08-08T00:00:00.000","18:35:00","BRONX","OUTSIDE","46","0","STREET",,"1010558","249266","40.850816","-73.904904"
"153907444","2016-06-11T00:00:00.000","21:39:00","BRONX","OUTSIDE","46","0","STREET",,"1010124","247779","40.84673325","-73.9064808"
"146848885","2015-10-09T00:00:00.000","16:01:00","BRONX","OUTSIDE","46","0","STREET",,"1008702","249016","40.8501325","-73.91161598"
"263065672","2023-02-04T00:00:00.000","17:30:00","BRONX","OUTSIDE","46","0","STREET",,"1006371","250007","40.852859","-73.920037"
"253757467","2022-11-07T00:00:00.000","18:55:00","BRONX","OUTSIDE","46","0","STREET",,"1009358","247702","40.846527","-73.909249"
"245491991","2022-05-22T00:00:00.000","14:48:00","BRONX","OUTSIDE","46","0","STREET",,"1011028","251777","40.857706","-73.903197"
"245234014","2022-05-18T00:00:00.000","00:01:00","BRONX","OUTSIDE","46","0","STREET","FAST FOOD","1006343","247568","40.846165","-73.920148"
"231753458","2021-08-03T00:00:00.000","20:03:00","BRONX","OUTSIDE","46","0","STREET",,"1012806","251678","40.857427","-73.89677"
"227496844","2021-04-28T00:00:00.000","09:10:00","BRONX","INSIDE","46","0","DWELLING","MULTI DWELL - APT BUILD","1005691","249694","40.852004","-73.922496"
"219578468","2020-10-22T00:00:00.000","03:29:00","BRONX","OUTSIDE","46","0","STREET",,"1012007","250171","40.853295","-73.899664"
"314917816","2025-10-22T00:00:00.000","17:23:00","BRONX","OUTSIDE","46","0","STREET",,"1009072","250074","40.853045","-73.910274"
"289486888","2024-07-03T00:00:00.000","01:18:00","BRONX","OUTSIDE","46","0","STREET",,"1011698","251174","40.85604676","-73.90077783"
"296710725","2024-11-18T00:00:00.000","19:32:00","BRONX","OUTSIDE","46","0","DWELLING","MULTI DWELL - APT BUILD","1006825","250650","40.854633","-73.918394"
"293148191","2024-09-11T00:00:00.000","07:26:00","BRONX","OUTSIDE","46","0","STREET",,"1010872","250396","40.85391391","-73.90376684"
"284942023","2024-04-07T00:00:00.000","15:35:00","BRONX","OUTSIDE","46","0","STREET",,"1011425","251298","40.85638795","-73.9017642"
"274886730","2023-09-24T00:00:00.000","18:50:00","BRONX","OUTSIDE","46","0","STREET",,"1005922","248300","40.848176","-73.921664"
"277788398","2023-11-19T00:00:00.000","19:04:00","BRONX","OUTSIDE","46","0","STREET",,"1009234","247586","40.846216","-73.909699"
"269968284","2023-06-16T00:00:00.000","16:48:00","BRONX","OUTSIDE","46","0","STREET",,"1012479","252484","40.85964","-73.897947"
"265584227","2023-03-23T00:00:00.000","22:10:00","BRONX","OUTSIDE","47","0","COMMERCIAL","GROCERY/BODEGA","1023214","259205","40.878047","-73.859101"
"37656662","2008-01-12T00:00:00.000","20:21:00","BRONX","OUTSIDE","47","0","STREET",,"1026242","262090","40.885961","-73.848135"
"45183542","2008-04-03T00:00:00.000","00:16:00","BRONX","OUTSIDE","47","0","STREET","COMMERCIAL BLDG","1023283","264964","40.893863","-73.858818"
"34955935","2007-10-10T00:00:00.000","19:22:00","BRONX","OUTSIDE","47","0","STREET",,"1022555","259849","40.87981653","-73.86148117"
"33353736","2007-07-25T00:00:00.000","17:31:00","BRONX","OUTSIDE","47","0","STREET","MULTI DWELL - APT BUILD","1027332","266080","40.89689661","-73.8441665"
"26640630","2007-02-02T00:00:00.000","02:56:00","BRONX","INSIDE","47","0","COMMERCIAL","RESTAURANT/DINER","1022561","262118","40.886053","-73.861445"
"27538788","2007-03-22T00:00:00.000","20:44:00","BRONX","OUTSIDE","47","0","STREET",,"1026757","267553","40.900951","-73.846236"
"24449554","2006-09-23T00:00:00.000","01:05:00","BRONX","OUTSIDE","47","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1027109","262158","40.886142","-73.844996"
"24687027","2006-10-07T00:00:00.000","21:50:00","BRONX","OUTSIDE","47","0","STREET",,"1028989","256589","40.87083858","-73.83823632"
"11118228","2006-04-25T00:00:00.000","21:17:00","BRONX","OUTSIDE","47","0","STREET",,"1025255","269534","40.90638661","-73.85165812"
"73726555","2010-07-18T00:00:00.000","02:00:00","BRONX","OUTSIDE","47","0","STREET",,"1030360","261043","40.883057","-73.833248"
"73405771","2010-06-27T00:00:00.000","01:11:00","BRONX","OUTSIDE","47","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1027562","261069","40.88315","-73.843366"
"64797700","2009-08-17T00:00:00.000","00:32:00","BRONX","OUTSIDE","47","0","TAXI/LIVERY",,"1025542","258276","40.87548567","-73.85068928"
"66307353","2009-09-30T00:00:00.000","16:27:00","BRONX","OUTSIDE","47","0","STREET",,"1021918","256775","40.871391","-73.8638"
"58995645","2009-02-22T00:00:00.000","01:28:00","BRONX","OUTSIDE","47","0","STREET",,"1022240","261346","40.883936","-73.862611"
"63874442","2009-07-19T00:00:00.000","23:12:00","BRONX","OUTSIDE","47","0","DWELLING","PVT HOUSE","1024746","259111","40.877791","-73.853562"
"63701929","2009-07-13T00:00:00.000","23:27:00","BRONX","OUTSIDE","47","0","STREET",,"1024643","266309","40.897539","-73.85389"
"62927378","2009-06-19T00:00:00.000","20:55:00","BRONX","OUTSIDE","47","0","STREET",,"1021171","258964","40.87739338","-73.86649088"
"60217266","2009-04-02T00:00:00.000","17:05:00","BRONX","OUTSIDE","47","0","STREET",,"1023953","259033","40.87757069","-73.85643056"
"49976948","2008-08-11T00:00:00.000","04:06:00","BRONX","OUTSIDE","47","0","PARKING LOT","COMMERCIAL BLDG","1031147","263260","40.889148","-73.830386"
"46751475","2008-05-26T00:00:00.000","21:36:00","BRONX","OUTSIDE","47","0","STREET",,"1022732","265194","40.894489","-73.86081"
"87580131","2012-11-07T00:00:00.000","10:29:00","BRONX","OUTSIDE","47","0","STREET","BEAUTY/NAIL SALON","1023099","263404","40.889582","-73.859494"
"91404973","2013-06-29T00:00:00.000","01:49:00","BRONX","OUTSIDE","47","0","STREET",,"1026480","262584","40.8873136344706","-73.8472717577564"
"89186422","2013-02-16T00:00:00.000","04:45:00","BRONX","OUTSIDE","47","0","STREET",,"1030251","254037","40.86383","-73.83369"
"85519659","2012-06-29T00:00:00.000","22:10:00","BRONX","OUTSIDE","47","0","STREET","PVT HOUSE","1027207","257698","40.873901","-73.844674"
"80991313","2011-10-01T00:00:00.000","22:28:00","BRONX","OUTSIDE","47","0","STREET","PVT HOUSE","1027859","258330","40.875633","-73.842312"
"82411146","2011-12-31T00:00:00.000","03:45:00","BRONX","OUTSIDE","47","0","STREET","BAR/NIGHT CLUB","1021648","259979","40.880179","-73.86476"
"77648337","2011-03-09T00:00:00.000","19:55:00","BRONX","OUTSIDE","47","0","STREET",,"1024110","263586","40.890067","-73.855834"
"77837952","2011-03-22T00:00:00.000","06:31:00","BRONX","OUTSIDE","47","0","STREET",,"1027767","263627","40.89016178","-73.84260899"
"149930601","2016-01-30T00:00:00.000","20:23:00","BRONX","OUTSIDE","47","0","STREET",,"1024422","262096","40.88597554","-73.85471625"
"143367333","2015-06-01T00:00:00.000","00:38:00","BRONX","OUTSIDE","47","0","STREET",,"1026825","268362","40.90316242","-73.84598587"
"140302379","2014-12-23T00:00:00.000","20:27:00","BRONX","INSIDE","47","0","COMMERCIAL","RESTAURANT/DINER","1024398","266422","40.897851","-73.854774"
"142627468","2015-05-04T00:00:00.000","04:57:00","BRONX","INSIDE","47","0","DWELLING","MULTI DWELL - APT BUILD","1023014","263590","40.890084","-73.8598"
"141058912","2015-02-19T00:00:00.000","15:20:00","BRONX","OUTSIDE","47","0","VEHICLE",,"1024586","259613","40.87916","-73.854138"
"138076632","2014-08-05T00:00:00.000","05:30:00","BRONX","OUTSIDE","47","0","STREET",,"1030062","260236","40.880853","-73.834333"
"109632649","2014-03-20T00:00:00.000","12:40:00","BRONX","INSIDE","47","0","DWELLING","MULTI DWELL - APT BUILD","1026142","269204","40.905479","-73.848451"
"136468434","2014-04-26T00:00:00.000","21:42:00","BRONX","OUTSIDE","47","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1030929","260796","40.882376","-73.831189"
"121540434","2014-04-22T00:00:00.000","00:50:00","BRONX","OUTSIDE","47","0","STREET",,"1027857","263316","40.88931","-73.842285"
"94934290","2014-02-14T00:00:00.000","19:35:00","BRONX","INSIDE","47","0","DWELLING","MULTI DWELL - APT BUILD","1024633","266050","40.896838","-73.85393"
"47812337","2008-06-28T00:00:00.000","14:02:00","BRONX","OUTSIDE","43","0","STREET",,"1018438","239937","40.82519","-73.876471"
"46322238","2008-05-10T00:00:00.000","03:55:00","BRONX","OUTSIDE","43","0","STREET",,"1018110","240290","40.82615112","-73.87765398"
"47515488","2008-06-24T00:00:00.000","23:28:00","BRONX","OUTSIDE","43","0","STREET",,"1020219","239110",,
"38817419","2008-02-01T00:00:00.000","16:39:00","BRONX","INSIDE","43","0","DWELLING","MULTI DWELL - APT BUILD","1018464","238313","40.820733","-73.876383"
"33992788","2007-08-26T00:00:00.000","13:44:00","BRONX","OUTSIDE","43","0","STREET","MULTI DWELL - APT BUILD","1018464","238313","40.820733","-73.876383"
"24814501","2006-09-21T00:00:00.000","02:10:00","BRONX","OUTSIDE","43","0","STREET","MULTI DWELL - APT BUILD","1017704","242556","40.832383","-73.879108"
"10454384","2006-02-19T00:00:00.000","19:49:00","BRONX","OUTSIDE","43","0","STREET","NONE","1022463","241868","40.830474","-73.861915"
"10764213","2006-03-23T00:00:00.000","13:00:00","BRONX","OUTSIDE","43","0","STREET","NONE","1019871","241008","40.828117","-73.871285"
"85820362","2012-07-18T00:00:00.000","20:05:00","BRONX","OUTSIDE","43","0","STREET",,"1021739","244529","40.83777128","-73.86451768"
"308833787","2025-06-29T00:00:00.000","17:45:00","BRONX","OUTSIDE","43","0","STREET",,"1022594","243360","40.834568","-73.861434"
"80200978","2011-08-08T00:00:00.000","21:25:00","BRONX","OUTSIDE","43","0","STREET",,"1022092","244575","40.837897","-73.863238"
"79202265","2011-06-08T00:00:00.000","15:14:00","BRONX","OUTSIDE","43","0","STREET",,"1017499","238545","40.821366","-73.879867"
"75291876","2010-10-28T00:00:00.000","03:16:00","BRONX","OUTSIDE","43","0","STREET",,"1021729","242568","40.83238895","-73.86456478"
"73298711","2010-06-20T00:00:00.000","02:05:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1017969","243672","40.835435","-73.878146"
"63874443","2009-07-19T00:00:00.000","22:59:00","BRONX","OUTSIDE","43","0","STREET","MULTI DWELL - APT BUILD","1024202","245508","40.840457","-73.855609"
